stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone                                                                                                                                                                                                                                           
12009,,San Rafael,,40.714944,-4.181430,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
12010,,El Espinar,,40.740852,-4.189482,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
12011,,Los Angeles de San Rafael,,40.777909,-4.206933,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                       
12012,,Otero-Herreros,,40.800970,-4.203504,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                  
12013,,Ortigosa del Monte,,40.832771,-4.168094,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                              
12014,,Navas de Riofrio- La Losa,,40.856673,-4.141103,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                       
10409,,Arevalo,,41.047123,-4.701988,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
10500,,Medina del Campo,,41.317617,-4.909923,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                
10501,,Pozaldez,,41.36792,-4.836001,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
10502,,Matapozuelos,,41.422794,-4.801025,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
10503,,Valdestillas,,41.488729,-4.772937,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
10504,,Viana,,41.524070,-4.754489,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                           
82100,,Soria,,41.754754,-2.476537,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                           
84104,,Quintana Redonda,,41.639726,-2.609682,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                
84103,,Tardelcuende,,41.593525,-2.639337,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
84101,,Almazan,,41.489019,-2.525375,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
70102,,Torrejon de Ardoz,,40.454736,-3.479794,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
70105,,Azuqueca,,40.561091,-3.265547,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
70002,,Entrevias (apd),,40.381687,-3.668576,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
70003,,Santa Eugenia,,40.376122,-3.656216,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
70005,,Vallecas,,40.382364,-3.623042,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
70109,,Santa Eugenia,,40.386852,-3.608859,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
70100,,Vicalvaro,,40.401279,-3.595966,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
70108,,Coslada (apd),,40.423784,-3.561379,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
70101,,Coslada-San Fdo. de Henares,,40.442554,-3.533973,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                     
70111,,La Garena,,40.48059,-3.393097,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
70107,,Alcala Henares-Universidad (apd),,40.505356,-3.335266,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                
70104,,Meco (apd-Cgd),,40.534567,-3.298737,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                  
60100,,Villaverde Bajo,,40.352697,-3.684081,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
37001,,Villaverde Alto,,40.34163,-3.712478,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                  
37406,,Villanueva de La Serena,,38.968860,-5.796500,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
37407,,Don Benito,,38.96695,-5.862923,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
37409,,Valdetorres,,38.913301,-6.069407,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                     
37410,,Guareña,,38.896749,-6.128842,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
37600,,Aljucen,,38.936414,-6.407929,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
37611,,Garrovilla-Las Vegas,,38.915763,-6.47408,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                             
37608,,Montijo-El Molino,,38.913973,-6.618281,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
37604,,Guadiana del Caudillo,,38.922099,-6.689998,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                           
37311,,Cabeza de Buey,,38.72389,-5.227067,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
37400,,Almorchon,,38.696631,-5.290496,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
37402,,Castuera,,38.735021,-5.541637,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
37404,,Campanario,,38.853395,-5.641415,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
99128,,Merida,,38.921503,-6.343794,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                          
40105,,Llerena,,38.237,-6.009017,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
40002,,Calamonte,,38.886931,-6.382965,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
40004,,Almendralejo,,38.684662,-6.399815,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
40005,,Villafranca de Los Barros,,38.564402,-6.352048,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                       
40006,,Los Santos de Maimona,,38.449724,-6.361749,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                           
40008,,Zafra Feria,,38.424403,-6.410084,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                     
40100,,Zafra,,38.413635,-6.405083,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                           
42006,,Cumbres Mayores,,38.053126,-6.631553,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
42005,,Fregenal de La Sierra,,38.167613,-6.637909,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                           
11004,,Magaz,,41.976561,-4.432114,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                           
11006,,Quintana del Puente,,42.079974,-4.198580,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                             
11009,,Villaquiran,,42.215717,-3.999396,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                     
11111,,Pancorbo,,42.630486,-3.112307,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
60507,,La Gineta,,39.111665,-2.000155,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
60503,,Minaya,,39.240738,-2.348403,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                          
60402,,Campo de Criptana,,39.394343,-3.117746,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
03001,,Mengibar-Artichuela (apd-Cgd),,37.978219,-3.803308,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                   
50202,,Almuradiel-Viso del Marques,,38.514267,-3.501935,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                     
50200,,Santa Cruz de Mudela,,38.644428,-3.451493,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                            
60207,,El Romeral,,39.694516,-3.430502,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
60206,,Tembleque,,39.722958,-3.497354,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
81106,,Feculas-Navarra,,42.411148,-2.098196,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
60901,,Caudete,,38.716163,-0.959727,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
10603,,Corcos-Aguilarejo,,41.766446,-4.623485,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
10604,,Cubillas de Santa Marta,,41.808861,-4.579754,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
14101,,Monzon de Campos,,42.105538,-4.501677,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                
14117,,El Carrion,,42.105584,-4.501686,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
14102,,Amusco,,42.178019,-4.480743,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                          
14103,,Piña,,42.211747,-4.434689,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
14108,,Espinosa de Villagonzalo (apd),,42.452373,-4.367811,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                  
14111,,Herrera de Pisuerga,,42.598477,-4.316683,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                             
14112,,Alar del Rey-San Quirce,,42.656837,-4.311372,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
14113,,Mave,,42.723726,-4.276160,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
14115,,Quintanilla de Las Torres,,42.819030,-4.202753,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                       
14206,,Barcena,,43.128567,-4.053912,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
14210,,Los Corrales de Buelna,,43.255076,-4.063922,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                          
14216,,Renedo,,43.352980,-3.949472,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                          
14220,,Maliaño,,43.417401,-3.842050,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
14230,,Valdecilla,,43.454033,-3.827958,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
66016,,Chillaron,,40.1029,-2.220966,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
66014,,Cuevas de Velasco,,40.155491,-2.408516,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
66011,,Huete,,40.14711,-2.681597,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
66006,,Tarancon,,40.006502,-3.009691,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
66005,,Santa Cruz de La Zarza,,39.97319,-3.180424,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                           
66004,,Villarrubia de Santiago,,39.966431,-3.367846,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
66003,,Noblejas,,39.972508,-3.442583,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
66002,,Ocaña,,39.964663,-3.48596,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
18101,,Madrid-Sol,,40.416845,-3.702851,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
66013,,Castillejo del Romeral,,40.137194,-2.506921,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                          
66001,,Ontigola,,40.000827,-3.572896,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
66103,,Cañada del Hoyo,,39.953841,-1.889552,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
66109,,Villora,,39.747023,-1.611002,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
66105,,Arguisuelas,,39.83853,-1.812304,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
15006,,Cisneros,,42.19112,-4.850249,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
15014,,Santas Martas,,42.460004,-5.386777,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
30110,,Salamanca-La Alamedilla,,40.966763,-5.656366,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
32009,,Moriscos,,41.011633,-5.584713,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
32008,,Gomecello,,41.041859,-5.541551,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
32007,,Pitiegua,,41.063741,-5.474174,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
32006,,El Pedroso de La Armuña,,41.079901,-5.406019,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                         
32004,,Cantalapiedra,,41.133585,-5.182961,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                   
32003,,Fresno El Viejo,,41.191351,-5.138061,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
32002,,El Carpio,,41.215464,-5.114466,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
32001,,Campillo,,41.259509,-5.017791,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
31002,,Nava del Rey,,41.334716,-5.076818,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
31006,,Toro,,41.512201,-5.384953,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                            
31104,,Carbajales de Alba,,41.681542,-5.971906,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                              
31106,,Ferreruela de Tabara,,41.764106,-6.0739,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                              
31107,,Abejera,,41.809420,-6.141851,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                         
31108,,Sarracin de Aliste,,41.848497,-6.20513,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
31109,,Cabañas de Aliste,,41.854595,-6.24635,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                
31112,,Linarejos-Pedroso,,41.946963,-6.484541,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                               
37308,,Guadalmez-Los Pedroches,,38.69921,-4.929771,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                          
37305,,Almadenejos-Almaden,,38.740578,-4.730387,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                             
37302,,Brazatortas-Veredas,,38.668758,-4.316468,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                             
67004,,Maria de Huerva,,41.539759,-0.998082,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                 
67007,,Arañales de Muel,,41.468946,-1.086394,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                
67009,,Longares,,41.404787,-1.158791,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
67010,,Cariñena,,41.335586,-1.228422,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
67011,,Encinacorba,,41.28865,-1.278534,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                      
67013,,Villarreal de Huerva,,41.196498,-1.287096,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                            
67014,,Villadoz,,41.165482,-1.279339,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                        
67015,,Badules,,41.13951,-1.251572,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                          
67016,,Villahermosa,,41.108492,-1.239803,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                    
67017,,Ferreruela,,41.06387,-1.239384,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                       
67018,,Cuencabuena,,41.009293,-1.254641,,,,,Europe/Madrid                                                                                                                                                                                                                                                                                                     
